rxn11749, Xenobiotics biodegradation and metabolism
rxn10104, Energy metabolism
rxn09163, Metabolism of cofactors and vitamins
rxn08820,
rxn08815,
EX_cpd02090,
rxn12537, Metabolism of cofactors and vitamins
rxn08431,
rxn08562,
rxn08202,
rxn09126, Metabolism of cofactors and vitamins
EX_cpd00072,
rxn45209,
rxn30571, Carbohydrate metabolism
rxn09429, Lipid metabolism
rxn08612, Nucleotide metabolism
rxn43204,
rxn43925,
rxn13022, Nucleotide metabolism
rxn00541, Amino acid metabolism
rxn05554,
rxn30615, Amino acid metabolism
rxn05226, Nucleotide metabolism
rxn28082, Metabolism of cofactors and vitamins
rxn02527, Carbohydrate metabolism
rxn19673, Energy metabolism
rxn15597,
rxn19181, Amino acid metabolism
rxn09703, Xenobiotics biodegradation and metabolism
EX_cpd11455,
rxn31570, Amino acid metabolism
rxn00056, Metabolism of cofactors and vitamins
rxn39068, Nucleotide metabolism
rxn09032,
rxn38835, Carbohydrate metabolism
rxn32387, Carbohydrate metabolism
rxn15139, Carbohydrate metabolism
rxn15469, Lipid metabolism
rxn34778, Xenobiotics biodegradation and metabolism
rxn34772, Carbohydrate metabolism
rxn38342, Carbohydrate metabolism
rxn34777, Carbohydrate metabolism
rxn33707, Lipid metabolism
rxn38341, Biosynthesis of other secondary metabolites
rxn34769,
rxn34775, Lipid metabolism
rxn34779, Carbohydrate metabolism
rxn00801, Amino acid metabolism
rxn07377, Metabolism of terpenoids and polyketides
rxn07375, Metabolism of terpenoids and polyketides
rxn05144, Metabolism of cofactors and vitamins
rxn12575, Metabolism of cofactors and vitamins
rxn13935, Biosynthesis of other secondary metabolites
rxn08569,
rxn31461, Carbohydrate metabolism
rxn00833, Nucleotide metabolism
EX_cpd00079,
rxn09338, Lipid metabolism
rxn34357,
rxn32259, Carbohydrate metabolism
rxn19339, Xenobiotics biodegradation and metabolism
rxn19338, Nucleotide metabolism
rxn17765, Amino acid metabolism
rxn19341, Metabolism of cofactors and vitamins
rxn19340,
rxn17766, Nucleotide metabolism
rxn17763, Amino acid metabolism
rxn17767, Nucleotide metabolism
rxn38905, Amino acid metabolism
rxn11204,
rxn40007,
rxn09145, Metabolism of cofactors and vitamins
rxn00908, Carbohydrate metabolism
rxn32500,
rxn08999, Metabolism of terpenoids and polyketides
rxn13007,
rxn04343, Metabolism of terpenoids and polyketides
rxn07965,
rxn08797,
rxn13734,
rxn34460, Carbohydrate metabolism
rxn08850,
rxn28171, Amino acid metabolism
rxn03990,
rxn00927, Nucleotide metabolism
rxn31244,
rxn06443,
rxn05744,
rxn15626, Metabolism of terpenoids and polyketides
rxn10105, Energy metabolism
rxn16597,
rxn08307,
rxn12192,
rxn30630, Biosynthesis of other secondary metabolites
rxn07207, Metabolism of other amino acids
rxn06418,
rxn10029, Energy metabolism
EX_cpd00075,
rxn01674, Nucleotide metabolism
rxn10840, Metabolism of cofactors and vitamins
rxn16842,
rxn20288, Nucleotide metabolism
rxn40643,
rxn40849,
rxn45449,
rxn10213, Energy metabolism
rxn14050,
rxn43269,
rxn30534,
rxn41433,
rxn04953,
EX_cpd11456,
rxn02516, Metabolism of other amino acids
rxn00937, Metabolism of other amino acids
rxn00277, Amino acid metabolism
rxn09725, Xenobiotics biodegradation and metabolism
rxn29996, Metabolism of other amino acids
rxn46468,
rxn09950,
rxn30813, Metabolism of terpenoids and polyketides
rxn38529, Metabolism of cofactors and vitamins
rxn09031,
EX_cpd15561,
rxn11986,
rxn10577,
EX_cpd00528,
rxn19071, Nucleotide metabolism
rxn09147, Metabolism of cofactors and vitamins
rxn08799,
rxn13698,
rxn04341, Metabolism of terpenoids and polyketides
rxn46348,
rxn20769, Biosynthesis of other secondary metabolites
rxn25601, Biosynthesis of other secondary metabolites
rxn15622, Metabolism of terpenoids and polyketides
rxn40096, Biosynthesis of other secondary metabolites
rxn28196, Amino acid metabolism
rxn15088, Carbohydrate metabolism
rxn04786, Amino acid metabolism
rxn30018, Nucleotide metabolism
rxn33560, Biosynthesis of other secondary metabolites
rxn31954, Carbohydrate metabolism
rxn34247, Carbohydrate metabolism
rxn05291, Lipid metabolism
rxn09065, Metabolism of cofactors and vitamins
rxn08309,
rxn00926, Nucleotide metabolism
rxn10211, Energy metabolism
rxn38725, Nucleotide metabolism
rxn09307,
rxn24829, Metabolism of cofactors and vitamins
rxn33281,
rxn30979,
rxn33994, Carbohydrate metabolism
rxn06224, Carbohydrate metabolism
rxn38046,
rxn03086, Amino acid metabolism
rxn33256, Nucleotide metabolism
rxn19141,
rxn04934, Amino acid metabolism
rxn34245, Carbohydrate metabolism
rxn00348, Amino acid metabolism
rxn35281,
rxn30380, Metabolism of cofactors and vitamins
rxn30369, Metabolism of cofactors and vitamins
rxn33359,
rxn33981, Carbohydrate metabolism
rxn01303, Amino acid metabolism
rxn07267, Lipid metabolism
rxn41635,
rxn36661, Lipid metabolism
rxn33734, Carbohydrate metabolism
rxn30131, Amino acid metabolism
rxn13428, Metabolism of terpenoids and polyketides
rxn11744,
rxn09468, Metabolism of other amino acids
rxn06078, Amino acid metabolism
rxn09106, Metabolism of cofactors and vitamins
rxn23650,
rxn47121,
rxn15166, Amino acid metabolism
rxn08185,
rxn09113, Metabolism of cofactors and vitamins
rxn08946, Metabolism of cofactors and vitamins
rxn09458, Metabolism of other amino acids
EX_cpd00098,
cpd00098_transpo,
rxn31840,
rxn19347, Amino acid metabolism
rxn13928, Biosynthesis of other secondary metabolites
rxn12494, Metabolism of cofactors and vitamins
rxn09871, Xenobiotics biodegradation and metabolism
rxn44609,
rxn30635, Amino acid metabolism
rxn36659, Lipid metabolism
rxn09704, Xenobiotics biodegradation and metabolism
rxn33681, Carbohydrate metabolism
rxn17384, Biosynthesis of other secondary metabolites
rxn20608,
rxn29006,
rxn20592,
rxn00577, Carbohydrate metabolism
rxn38981, Carbohydrate metabolism
rxn35214, Carbohydrate metabolism
rxn03031, Amino acid metabolism
rxn27788, Amino acid metabolism
rxn33387,
rxn33015,
rxn27543,
rxn32196, Carbohydrate metabolism
rxn06429,
rxn11156, Metabolism of cofactors and vitamins
rxn11994, Metabolism of cofactors and vitamins
rxn27893, Amino acid metabolism
rxn06803, Lipid metabolism
rxn05996, Lipid metabolism
rxn02483, Xenobiotics biodegradation and metabolism
rxn31801, Amino acid metabolism
rxn19830, Nucleotide metabolism
rxn34304, Carbohydrate metabolism
rxn33231, Carbohydrate metabolism
rxn35518, Carbohydrate metabolism
rxn00152, Carbohydrate metabolism
rxn13975, Biosynthesis of other secondary metabolites
rxn14156, Biosynthesis of other secondary metabolites
rxn14059, Biosynthesis of other secondary metabolites
rxn14278, Biosynthesis of other secondary metabolites
rxn13995, Biosynthesis of other secondary metabolites
rxn14248, Biosynthesis of other secondary metabolites
rxn27789, Carbohydrate metabolism
rxn03282,
rxn32580,
rxn34212, Amino acid metabolism
rxn03362, Amino acid metabolism
rxn00729, Amino acid metabolism
rxn07585, Metabolism of cofactors and vitamins
rxn15699, Metabolism of cofactors and vitamins
rxn05797,
rxn38372,
rxn07565, Biosynthesis of other secondary metabolites
rxn07561, Biosynthesis of other secondary metabolites
rxn04418,
rxn30698, Carbohydrate metabolism
rxn27876, Carbohydrate metabolism
rxn31867, Glycan biosynthesis and metabolism
rxn30708, Metabolism of cofactors and vitamins
rxn28991, Energy metabolism
rxn30152,
rxn02085, Amino acid metabolism
rxn33637,
rxn35351, Amino acid metabolism
rxn32798, Amino acid metabolism
rxn31783, Amino acid metabolism
rxn31982, Amino acid metabolism
rxn31826,
rxn19776, Carbohydrate metabolism
rxn01991, Amino acid metabolism
rxn16195, Metabolism of terpenoids and polyketides
rxn30332, Amino acid metabolism
rxn19892, Amino acid metabolism
rxn19896, Amino acid metabolism
rxn28381, Amino acid metabolism
rxn01685, Carbohydrate metabolism
rxn01686, Carbohydrate metabolism
rxn15373, Carbohydrate metabolism
rxn02112, Carbohydrate metabolism
rxn32249, Amino acid metabolism
rxn37694, Metabolism of cofactors and vitamins
rxn37956, Lipid metabolism
rxn32091, Carbohydrate metabolism
rxn01857, Carbohydrate metabolism
rxn15667,
rxn07490, Carbohydrate metabolism
rxn19898, Amino acid metabolism
rxn15218, Lipid metabolism
rxn38691,
rxn38692, Metabolism of cofactors and vitamins
rxn38694, Metabolism of cofactors and vitamins
rxn00787, Carbohydrate metabolism
rxn34204, Carbohydrate metabolism
rxn15184, Carbohydrate metabolism
rxn15247, Carbohydrate metabolism
rxn16828, Nucleotide metabolism
rxn30697, Metabolism of terpenoids and polyketides
rxn04052, Metabolism of cofactors and vitamins
rxn03512, Metabolism of cofactors and vitamins
rxn17977, Carbohydrate metabolism
rxn05807, Carbohydrate metabolism
rxn38121, Amino acid metabolism
rxn35454,
rxn38509, Xenobiotics biodegradation and metabolism
rxn04650, Xenobiotics biodegradation and metabolism
rxn07908, Xenobiotics biodegradation and metabolism
rxn15998, Xenobiotics biodegradation and metabolism
rxn16084, Xenobiotics biodegradation and metabolism
rxn38059,
rxn16082, Xenobiotics biodegradation and metabolism
rxn07909, Xenobiotics biodegradation and metabolism
rxn03800, Xenobiotics biodegradation and metabolism
rxn31706,
rxn34300, Nucleotide metabolism
rxn27943, Carbohydrate metabolism
rxn33352, Energy metabolism
rxn03379, Metabolism of other amino acids
rxn01735, Amino acid metabolism
rxn30634, Amino acid metabolism
rxn33688, Biosynthesis of other secondary metabolites
rxn33703, Biosynthesis of other secondary metabolites
rxn03159, Glycan biosynthesis and metabolism
rxn01772, Amino acid metabolism
rxn16679, Amino acid metabolism
rxn27818, Glycan biosynthesis and metabolism
rxn35527, Lipid metabolism
rxn32553,
rxn25051, Amino acid metabolism
rxn32171, Carbohydrate metabolism
rxn33806, Carbohydrate metabolism
rxn38132,
rxn30089,
rxn03087, Amino acid metabolism
rxn38706, Energy metabolism
rxn32876, Xenobiotics biodegradation and metabolism
rxn15188, Carbohydrate metabolism
rxn30151, Amino acid metabolism
rxn27816, Amino acid metabolism
rxn27815,
rxn20630, Amino acid metabolism
rxn03445, Metabolism of cofactors and vitamins
rxn30143, Carbohydrate metabolism
rxn30339, Amino acid metabolism
rxn19213, Nucleotide metabolism
rxn05901, Lipid metabolism
rxn14401,
rxn20661, Amino acid metabolism
rxn16623,
rxn22826,
rxn22827, Amino acid metabolism
rxn05801, Energy metabolism
rxn11487,
rxn13678,
rxn05616,
rxn35320, Metabolism of cofactors and vitamins
rxn29785, Carbohydrate metabolism
rxn31584, Amino acid metabolism
rxn32566, Nucleotide metabolism
rxn00201, Amino acid metabolism
rxn18910, Nucleotide metabolism
rxn20819,
rxn10046, Energy metabolism
rxn15918, Biosynthesis of other secondary metabolites
rxn12868,
rxn01512, Nucleotide metabolism
rxn15919, Biosynthesis of other secondary metabolites
rxn15527,
rxn30486, Amino acid metabolism
rxn08771, Nucleotide metabolism
EX_cpd11451,
rxn08170, Metabolism of cofactors and vitamins
rxn05151, Nucleotide metabolism
rxn28988,
rxn34576, Lipid metabolism
rxn12049, Metabolism of other amino acids
rxn02187,
rxn00566, Amino acid metabolism
rxn01508, Nucleotide metabolism
rxn05245,
rxn08616,
rxn16823, Metabolism of cofactors and vitamins
rxn32648, Amino acid metabolism
rxn09718, Xenobiotics biodegradation and metabolism
rxn09641,
rxn15360, Carbohydrate metabolism
rxn26298,
rxn13307,
rxn07099, Biosynthesis of other secondary metabolites
rxn30000, Energy metabolism
rxn23703, Carbohydrate metabolism
rxn13816,
rxn10604, Metabolism of cofactors and vitamins
rxn05563,
rxn41259,
rxn45366,
rxn08188, Metabolism of cofactors and vitamins
rxn35472,
rxn28238, Energy metabolism
EX_cpd03423,
rxn09467, Metabolism of other amino acids
rxn09193, Metabolism of other amino acids
rxn06091, Lipid metabolism
rxn32753, Lipid metabolism
rxn33063, Amino acid metabolism
rxn11700, Lipid metabolism
rxn25990,
rxn15206,
rxn29993, Amino acid metabolism
rxn01297, Nucleotide metabolism
rxn13231, Xenobiotics biodegradation and metabolism
rxn12453,
rxn11118, Metabolism of cofactors and vitamins
rxn19701, Energy metabolism
rxn09142, Metabolism of cofactors and vitamins
rxn06434,
rxn31601, Amino acid metabolism
rxn00503, Amino acid metabolism
rxn09873, Xenobiotics biodegradation and metabolism
rxn30354,
rxn30025, Metabolism of cofactors and vitamins
rxn38276,
rxn34254,
rxn20471,
rxn01022, Amino acid metabolism
rxn03900, Glycan biosynthesis and metabolism
rxn38043, Amino acid metabolism
rxn32242, Amino acid metabolism
rxn01972, Amino acid metabolism
rxn16198, Metabolism of terpenoids and polyketides
rxn00346, Metabolism of other amino acids
rxn31401, Amino acid metabolism
rxn33222, Nucleotide metabolism
rxn32216, Nucleotide metabolism
rxn03974, Biosynthesis of other secondary metabolites
rxn08521,
rxn08458,
rxn06227,
rxn06080, Lipid metabolism
rxn00297, Carbohydrate metabolism
rxn14132,
rxn34235, Metabolism of other amino acids
rxn06934, Carbohydrate metabolism
rxn29959, Carbohydrate metabolism
rxn33398, Lipid metabolism
rxn37872, Carbohydrate metabolism
rxn01642, Amino acid metabolism
rxn02831, Metabolism of cofactors and vitamins
rxn06077, Amino acid metabolism
rxn04051,
rxn07588, Metabolism of cofactors and vitamins
rxn31408, Lipid metabolism
rxn27525, Metabolism of cofactors and vitamins
rxn02009, Glycan biosynthesis and metabolism
rxn33448, Amino acid metabolism
rxn02173, Carbohydrate metabolism
rxn16356, Nucleotide metabolism
rxn32684, Carbohydrate metabolism
rxn00228, Metabolism of other amino acids
rxn33550,
rxn33573, Nucleotide metabolism
rxn33383, Nucleotide metabolism
rxn14393, Biosynthesis of other secondary metabolites
rxn31847, Nucleotide metabolism
rxn00107, Nucleotide metabolism
rxn32308, Nucleotide metabolism
rxn33340, Nucleotide metabolism
rxn33024,
rxn32898, Nucleotide metabolism
rxn32981, Nucleotide metabolism
rxn02517, Nucleotide metabolism
rxn38077, Carbohydrate metabolism
rxn01724, Metabolism of cofactors and vitamins
rxn02341, Metabolism of cofactors and vitamins
rxn09177, Metabolism of cofactors and vitamins
rxn02235, Lipid metabolism
rxn01710, Carbohydrate metabolism
rxn27432, Metabolism of cofactors and vitamins
rxn35415,
rxn01025, Nucleotide metabolism
rxn02090, Amino acid metabolism
rxn00717, Nucleotide metabolism
rxn16485,
rxn10504, Metabolism of cofactors and vitamins
rxn10505, Metabolism of cofactors and vitamins
rxn00634, Carbohydrate metabolism
rxn37675, Carbohydrate metabolism
rxn03167, Metabolism of cofactors and vitamins
rxn16091, Xenobiotics biodegradation and metabolism
rxn07904, Xenobiotics biodegradation and metabolism
rxn15641, Xenobiotics biodegradation and metabolism
rxn03612, Xenobiotics biodegradation and metabolism
rxn03691, Xenobiotics biodegradation and metabolism
rxn35432, Amino acid metabolism
rxn34727, Lipid metabolism
rxn34719, Lipid metabolism
rxn37968,
rxn32347, Amino acid metabolism
rxn27618, Lipid metabolism
rxn15210, Carbohydrate metabolism
rxn15504, Metabolism of cofactors and vitamins
rxn15727, Xenobiotics biodegradation and metabolism
rxn15725, Biosynthesis of other secondary metabolites
rxn16801, Carbohydrate metabolism
rxn35438, Nucleotide metabolism
rxn37809, Amino acid metabolism
rxn03861,
rxn34632, Carbohydrate metabolism
rxn02788, Xenobiotics biodegradation and metabolism
rxn03690, Xenobiotics biodegradation and metabolism
rxn30378, Metabolism of other amino acids
rxn32619,
rxn01989, Carbohydrate metabolism
rxn07845, Carbohydrate metabolism
rxn01671, Metabolism of cofactors and vitamins
rxn15155, Carbohydrate metabolism
rxn34729, Lipid metabolism
rxn34728, Lipid metabolism
rxn34732, Lipid metabolism
rxn37816, Xenobiotics biodegradation and metabolism
rxn34630, Carbohydrate metabolism
rxn02949, Amino acid metabolism
rxn34731, Amino acid metabolism
rxn35541, Amino acid metabolism
rxn34730, Lipid metabolism
rxn06216, Lipid metabolism
rxn32064, Metabolism of other amino acids
rxn34733, Lipid metabolism
rxn37861, Biosynthesis of other secondary metabolites
rxn32636, Xenobiotics biodegradation and metabolism
rxn14043, Metabolism of other amino acids
rxn15875,
rxn03003, Amino acid metabolism
rxn03304, Lipid metabolism
rxn03301, Lipid metabolism
rxn03313, Lipid metabolism
rxn03316, Lipid metabolism
rxn01893, Amino acid metabolism
rxn03272,
rxn28267, Metabolism of other amino acids
rxn27867, Metabolism of cofactors and vitamins
rxn01374, Amino acid metabolism
rxn27845, Metabolism of terpenoids and polyketides
rxn27531,
rxn07213,
rxn00002, Amino acid metabolism
rxn27994, Carbohydrate metabolism
rxn32907, Carbohydrate metabolism
rxn31264,
rxn33298, Metabolism of cofactors and vitamins
rxn28045,
rxn39103,
rxn25494, Metabolism of cofactors and vitamins
rxn15569,
rxn06050, Carbohydrate metabolism
rxn16581,
rxn16235, Energy metabolism
rxn31917, Nucleotide metabolism
rxn37674, Metabolism of other amino acids
rxn01153,
rxn32357,
rxn03395, Metabolism of cofactors and vitamins
rxn33220, Metabolism of terpenoids and polyketides
rxn15785, Metabolism of cofactors and vitamins
rxn11761, Xenobiotics biodegradation and metabolism
rxn01143, Nucleotide metabolism
rxn01518, Nucleotide metabolism
rxn33392,
rxn15490, Nucleotide metabolism
rxn15604, Lipid metabolism
rxn01034, Xenobiotics biodegradation and metabolism
rxn34191, Carbohydrate metabolism
rxn34196, Metabolism of other amino acids
rxn38082, Nucleotide metabolism
rxn30780, Lipid metabolism
rxn15363, Carbohydrate metabolism
rxn00837, Nucleotide metabolism
rxn29019, Metabolism of terpenoids and polyketides
rxn27785, Carbohydrate metabolism
rxn03704, Xenobiotics biodegradation and metabolism
rxn03607, Xenobiotics biodegradation and metabolism
rxn00587, Xenobiotics biodegradation and metabolism
rxn02861, Xenobiotics biodegradation and metabolism
rxn03706, Xenobiotics biodegradation and metabolism
rxn07602, Xenobiotics biodegradation and metabolism
rxn32133, Metabolism of cofactors and vitamins
rxn34789, Carbohydrate metabolism
rxn35545, Amino acid metabolism
rxn34739, Lipid metabolism
rxn34735, Lipid metabolism
rxn06037, Lipid metabolism
rxn35544, Amino acid metabolism
rxn34736, Lipid metabolism
rxn34737, Lipid metabolism
rxn34734, Lipid metabolism
rxn34738, Lipid metabolism
rxn07883, Metabolism of terpenoids and polyketides
rxn27455, Xenobiotics biodegradation and metabolism
rxn00615, Lipid metabolism
rxn32673,
rxn02405, Glycan biosynthesis and metabolism
rxn21660, Metabolism of terpenoids and polyketides
rxn05206, Nucleotide metabolism
rxn48224,
rxn47701,
rxn10665, Amino acid metabolism
rxn00465,
rxn47850,
rxn42801,
rxn00278, Amino acid metabolism
rxn13267,
rxn23431, Biosynthesis of other secondary metabolites
rxn05956,
rxn44117,
rxn13850,
rxn09432, Lipid metabolism
rxn09425, Lipid metabolism
rxn31029,
rxn09430, Lipid metabolism
rxn11303,
rxn19967, Biosynthesis of other secondary metabolites
rxn09436, Lipid metabolism
rxn28172, Amino acid metabolism
rxn31548,
rxn18920,
rxn00347, Amino acid metabolism
rxn09472, Metabolism of other amino acids
rxn17723,
rxn36757, Metabolism of cofactors and vitamins
rxn10109, Energy metabolism
rxn47036,
rxn15500, Metabolism of other amino acids
rxn09460, Metabolism of other amino acids
rxn01573, Amino acid metabolism
rxn43505,
rxn09439, Lipid metabolism
rxn16346,
rxn40612,
rxn12990,
rxn30323,
rxn33907, Carbohydrate metabolism
rxn06369, Lipid metabolism
rxn13382,
rxn39069,
rxn42899,
rxn48541,
rxn31383,
rxn10203, Energy metabolism
rxn16020, Xenobiotics biodegradation and metabolism
rxn10186,
rxn11308,
rxn44874,
rxn06246, Energy metabolism
rxn45616,
EX_cpd00151,
EX_cpd00374,
EX_cpd00028,
cpd00151_transpo,
cpd00374_transpo,
cpd00028_transpo,
rxn35453, Biosynthesis of other secondary metabolites
rxn47875,
rxn20057,
rxn00330, Carbohydrate metabolism
rxn40611,
rxn27428, Carbohydrate metabolism
rxn08114, Carbohydrate metabolism
rxn26352, Metabolism of cofactors and vitamins
rxn27495, Carbohydrate metabolism
rxn32282, Metabolism of cofactors and vitamins
EX_cpd00070,
rxn31085, Amino acid metabolism
rxn45724,
rxn02144, Xenobiotics biodegradation and metabolism
rxn31887, Lipid metabolism
rxn34718, Lipid metabolism
rxn34716, Lipid metabolism
rxn34710, Lipid metabolism
rxn30116, Lipid metabolism
rxn37889, Lipid metabolism
rxn34717, Lipid metabolism
rxn34709, Lipid metabolism
rxn34705,
rxn15951, Metabolism of cofactors and vitamins
rxn02986, Metabolism of cofactors and vitamins
rxn16806, Metabolism of cofactors and vitamins
rxn32195, Amino acid metabolism
rxn01729, Amino acid metabolism
rxn31894, Amino acid metabolism
rxn14250, Energy metabolism
rxn35554, Amino acid metabolism
rxn07435, Amino acid metabolism
rxn30541,
rxn35553, Amino acid metabolism
rxn35551, Amino acid metabolism
rxn35549, Amino acid metabolism
rxn31250, Lipid metabolism
rxn07433, Amino acid metabolism
rxn06031,
rxn44448,
rxn02304, Metabolism of cofactors and vitamins
rxn21365,
rxn42885,
rxn09180, Amino acid metabolism
rxn05815, Carbohydrate metabolism
rxn48239,
rxn32917, Nucleotide metabolism
rxn29240, Carbohydrate metabolism
rxn09734,
rxn09679, Carbohydrate metabolism
rxn03514, Metabolism of cofactors and vitamins
rxn30072,
rxn06145, Lipid metabolism
rxn26463, Metabolism of terpenoids and polyketides
rxn15511, Amino acid metabolism
rxn05625,
rxn36662, Lipid metabolism
rxn13751,
rxn13745,
rxn45461,
rxn31910, Lipid metabolism
rxn37328, Lipid metabolism
rxn45246,
rxn15620, Metabolism of terpenoids and polyketides
rxn42178,
rxn10974, Metabolism of terpenoids and polyketides
rxn04320, Metabolism of terpenoids and polyketides
rxn39056, Metabolism of cofactors and vitamins
rxn30388, Metabolism of cofactors and vitamins
rxn32996, Carbohydrate metabolism
rxn00878, Carbohydrate metabolism
rxn11546,
rxn16013, Xenobiotics biodegradation and metabolism
rxn39930, Xenobiotics biodegradation and metabolism
rxn09422, Lipid metabolism
rxn15164, Metabolism of cofactors and vitamins
rxn24177, Xenobiotics biodegradation and metabolism
rxn19210, Amino acid metabolism
rxn30579, Metabolism of cofactors and vitamins
rxn00554,
rxn00494,
rxn19997, Nucleotide metabolism
rxn38026, Metabolism of cofactors and vitamins
rxn00692, Amino acid metabolism
rxn01272,
rxn33272, Energy metabolism
rxn05626,
rxn16004, Xenobiotics biodegradation and metabolism
rxn16005, Xenobiotics biodegradation and metabolism
rxn13697,
rxn00373, Carbohydrate metabolism
rxn14057, Energy metabolism
rxn16019, Xenobiotics biodegradation and metabolism
rxn04926, Xenobiotics biodegradation and metabolism
rxn10212, Energy metabolism
rxn08434, Lipid metabolism
rxn33589, Xenobiotics biodegradation and metabolism
rxn05268,
rxn34160, Carbohydrate metabolism
rxn05638,
rxn03991,
rxn05562,
rxn12582, Metabolism of cofactors and vitamins
EX_cpd00089,
rxn33937,
rxn29011, Carbohydrate metabolism
rxn09799, Xenobiotics biodegradation and metabolism
rxn00598, Amino acid metabolism
rxn07689, Lipid metabolism
rxn03128,
rxn19982, Lipid metabolism
rxn19979, Biosynthesis of other secondary metabolites
rxn07681, Lipid metabolism
rxn07884, Metabolism of terpenoids and polyketides
rxn03866, Xenobiotics biodegradation and metabolism
rxn19989, Lipid metabolism
rxn19986, Amino acid metabolism
rxn33120, Carbohydrate metabolism
rxn07685, Lipid metabolism
rxn07880, Metabolism of terpenoids and polyketides
rxn19988,
rxn33363, Xenobiotics biodegradation and metabolism
rxn05909, Amino acid metabolism
rxn10476, Biosynthesis of other secondary metabolites
rxn30474,
rxn19350, Amino acid metabolism
EX_cpd00504,
rxn10643, Amino acid metabolism
rxn30136, Lipid metabolism
rxn13735,
rxn09841, Xenobiotics biodegradation and metabolism
rxn09427, Lipid metabolism
rxn11081, Metabolism of cofactors and vitamins
rxn08551,
rxn10667, Amino acid metabolism
rxn10663, Amino acid metabolism
ID011,
rxn39075,
rxn10098, Energy metabolism
EX_cpd14514,
rxn33673,
EX_cpd15240,
rxn43401,
EX_cpd01018,
rxn02774, Metabolism of cofactors and vitamins
rxn28987,
rxn35413, Metabolism of cofactors and vitamins
rxn10095, Energy metabolism
rxn00399, Amino acid metabolism
rxn10204, Energy metabolism
rxn42052,
rxn23048, Metabolism of other amino acids
rxn48170,
rxn43310,
rxn05166, Nucleotide metabolism
rxn30247, Carbohydrate metabolism
rxn08297,
rxn09104, Metabolism of cofactors and vitamins
rxn09159, Metabolism of cofactors and vitamins
rxn08813,
EX_cpd29700,
rxn03420, Metabolism of cofactors and vitamins
rxn09161, Metabolism of cofactors and vitamins
rxn30281, Carbohydrate metabolism
rxn00612, Lipid metabolism
rxn09102, Metabolism of cofactors and vitamins
rxn10202, Energy metabolism
rxn10944, Amino acid metabolism
rxn11224,
rxn08811,
rxn13647,
rxn11197,
rxn43423,
rxn33328, Carbohydrate metabolism
rxn32978, Carbohydrate metabolism
rxn00719, Nucleotide metabolism
rxn01027, Nucleotide metabolism
rxn16568,
rxn31708,
rxn03784,
rxn06921, Xenobiotics biodegradation and metabolism
rxn30666, Nucleotide metabolism
rxn11316, Xenobiotics biodegradation and metabolism
rxn17748,
rxn00349, Metabolism of other amino acids
rxn00254, Amino acid metabolism
rxn18052, Nucleotide metabolism
rxn20162, Carbohydrate metabolism
rxn02834, Amino acid metabolism
rxn33998, Energy metabolism
rxn33190,
rxn32227,
rxn12863,
rxn29994, Amino acid metabolism
rxn47551,
rxn33967,
rxn33900, Carbohydrate metabolism
rxn02835, Amino acid metabolism
rxn00623, Energy metabolism
rxn09128, Metabolism of cofactors and vitamins
rxn02698, Metabolism of terpenoids and polyketides
rxn04952,
rxn26044, Carbohydrate metabolism
rxn08822,
rxn03175, Amino acid metabolism
rxn04467,
rxn39424, Metabolism of terpenoids and polyketides
rxn31988, Amino acid metabolism
rxn02162,
rxn46340,
rxn07468, Metabolism of terpenoids and polyketides
rxn06266,
rxn15063,
rxn08848,
rxn21132,
rxn06033, Lipid metabolism
rxn13846,
rxn48558,
rxn09140, Metabolism of cofactors and vitamins
rxn00282, Amino acid metabolism
rxn39847, Metabolism of terpenoids and polyketides
rxn01346,
rxn00644, Amino acid metabolism
rxn10030, Energy metabolism
rxn08801,
rxn15369, Nucleotide metabolism
rxn04344, Metabolism of terpenoids and polyketides
rxn15628, Metabolism of terpenoids and polyketides
rxn00276,
rxn30598, Amino acid metabolism
rxn00362, Nucleotide metabolism
Unnamed: 18,
