0	('BV+_context/1261070.4.sbml', 'BV+_context/585528.11.sbml')	711.9336	636.8282	655.7421	551.191
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.94.sbml')	670.9526	427.5366	645.5704	415.802
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.452.sbml')	670.9526	654.8812	604.3799	583.4521
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.336.sbml')	670.9526	707.8366	617.0854	634.0579
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.99.sbml')	670.9526	626.4556	608.2435	542.6096
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2021364.4.sbml')	670.9526	657.3818	602.5361	598.9903
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.492.sbml')	670.9526	855.432	602.5361	848.8278
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.435.sbml')	670.9526	679.1082	602.5361	592.948
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2021361.5.sbml')	670.9526	681.4829	602.5361	632.8028
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.328.sbml')	670.9526	643.6933	603.2798	550.6648
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.471.sbml')	670.9526	599.8586	608.2435	556.3367
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261070.4.sbml', 'BV+_context/1261068.4.sbml')	711.9336	632.4494	655.9249	599.8325
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/682147.3.sbml')	670.9526	765.3858	602.5361	733.5211
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.488.sbml')	670.9526	631.2804	617.0854	582.2501
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.481.sbml')	670.9526	665.9046	603.7271	566.5181
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.334.sbml')	670.9526	674.6323	602.6438	613.6477
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.523.sbml')	670.9526	669.8356	603.2798	584.4154
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/1973156.3.sbml')	670.9526	681.2858	617.5429	659.1902
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.466.sbml')	670.9526	952.381	602.5361	952.381
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.528.sbml')	670.9526	796.3073	636.7221	728.6968
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.101.sbml')	670.9526	740.6855	611.9114	682.7623
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/2702.149.sbml')	670.9526	648.4867	616.8576	545.5849
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261070.4.sbml', 'BV+_context/2702.459.sbml')	711.9336	758.4609	656.3092	687.2443
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.438.sbml', 'BV+_context/82135.84.sbml')	670.9526	422.0066	602.5361	406.3777
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/293424.17.sbml')	729.5298	804.883	670.9299	804.883
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/293424.4.sbml')	729.5298	771.4617	671.3692	716.2924
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/1261071.4.sbml')	729.5298	627.1896	673.6717	583.0888
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/698955.3.sbml')	729.5298	664.1365	677.2063	579.6966
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.154.sbml')	729.5298	660.4784	678.857	591.9875
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/1261064.4.sbml')	729.5298	654.3743	670.9299	568.0375
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.502.sbml')	729.5298	1000.0	683.5692	953.7403
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.446.sbml')	729.5298	681.8569	673.9338	619.227
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/698959.3.sbml')	729.5298	662.6404	677.2063	588.6762
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261070.4.sbml', 'BV+_context/2702.468.sbml')	711.9336	838.633	655.7421	838.633
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.462.sbml')	729.5298	800.0445	670.9299	774.3737
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/698958.3.sbml')	729.5298	838.9848	670.9299	754.2605
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/525284.18.sbml')	729.5298	855.432	670.9299	784.4972
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.476.sbml')	729.5298	657.8021	670.9299	598.1135
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2026093.4.sbml')	729.5298	684.045	671.3795	639.5604
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.509.sbml')	729.5298	698.7864	676.1236	657.2957
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.422.sbml')	729.5298	670.8424	677.2063	590.8189
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.519.sbml')	729.5298	731.2069	670.9299	665.1074
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.456.sbml')	729.5298	777.0778	677.2831	704.26
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/879307.3.sbml')	729.5298	628.371	678.6982	562.7331
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261070.4.sbml', 'BV+_context/293424.19.sbml')	711.9336	1000.0	655.7421	1000.0
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.489.sbml')	729.5298	624.8605	677.2063	545.0665
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.185.sbml')	729.5298	838.633	670.9299	838.633
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.169.sbml')	729.5298	657.9648	670.9299	556.935
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.499.sbml')	729.5298	667.7541	670.9299	577.8516
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.177.sbml')	729.5298	855.432	670.9299	855.432
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2026100.4.sbml')	729.5298	735.977	670.9299	670.5066
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/682148.3.sbml')	729.5298	663.3189	677.2063	611.0
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.191.sbml')	729.5298	651.6504	676.1236	597.5822
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.153.sbml')	729.5298	737.3234	671.3692	683.09
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/904144.3.sbml', 'BV+_context/2702.164.sbml')	729.5298	658.1021	670.9299	586.2658
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/2702.343.sbml', 'BV+_context/293424.9.sbml')	821.5802	803.2666	821.5802	796.9469
	Comparison	GENRE1_preFlux	GENRE2_preFlux	GENRE1_compFlux	GENRE2_compFlux
0	('BV+_context/1261070.4.sbml', 'BV+_context/2702.107.sbml')	711.9336	564.5233	661.204	511.7356
